0.00	0.990039945213	wgs
0.01	0.989581792237	wgs
0.02	0.989118866835	wgs
0.03	0.98878002453	wgs
0.04	0.988431637372	wgs
0.05	0.988102339921	wgs
0.06	0.987835084019	wgs
0.07	0.987496241714	wgs
0.08	0.987271937653	wgs
0.09	0.987028543885	wgs
0.10	0.986770832836	wgs
0.11	0.986517894214	wgs
0.12	0.986355631702	wgs
0.13	0.9860883758	wgs
0.14	0.985849754459	wgs
0.15	0.985587270983	wgs
0.16	0.985367739349	wgs
0.17	0.98518638713	wgs
0.18	0.984985945203	wgs
0.19	0.984752096288	wgs
0.20	0.984604151057	wgs
0.21	0.984370302142	wgs
0.22	0.984150770508	wgs
0.23	0.983988507996	wgs
0.24	0.983792838496	wgs
0.25	0.983621031131	wgs
0.26	0.983434906484	wgs
0.27	0.983248781838	wgs
0.28	0.983010160497	wgs
0.29	0.982766766729	wgs
0.30	0.982571097229	wgs
0.31	0.982351565595	wgs
0.32	0.982174985802	wgs
0.33	0.981912502327	wgs
0.34	0.981635701571	wgs
0.35	0.981406625083	wgs
0.36	0.98111073462	wgs
0.37	0.980829161437	wgs
0.38	0.980585767669	wgs
0.39	0.980347146327	wgs
0.40	0.980141931974	wgs
0.41	0.97983172423	wgs
0.42	0.979616965023	wgs
0.43	0.979235170877	wgs
0.44	0.978810424889	wgs
0.45	0.978385678902	wgs
0.46	0.977989567475	wgs
0.47	0.977536186926	wgs
0.48	0.976996902695	wgs
0.49	0.976514887585	wgs
0.50	0.975827658122	wgs
0.51	0.975135656233	wgs
0.52	0.974381612794	wgs
0.53	0.973536893246	wgs
0.54	0.972501276624	wgs
0.55	0.971346349332	wgs
0.56	0.970143697772	wgs
0.57	0.968564024492	wgs
0.58	0.96680777142	wgs
0.59	0.964851076421	wgs
0.60	0.962479180288	wgs
0.61	0.959811393692	wgs
0.62	0.957005206718	wgs
0.63	0.95360246639	wgs
0.64	0.94943613777	wgs
0.65	0.945074139651	wgs
0.66	0.94027785069	wgs
0.67	0.934689338876	wgs
0.68	0.928685625928	wgs
0.69	0.921880145273	wgs
0.70	0.914225172643	wgs
0.71	0.906436572061	wgs
0.72	0.897903472895	wgs
0.73	0.888129542754	wgs
0.74	0.878217212235	wgs
0.75	0.86724540296	wgs
0.76	0.855352515308	wgs
0.77	0.84241446618	wgs
0.78	0.829156664455	wgs
0.79	0.815412075194	wgs
0.80	0.800865718226	wgs
0.81	0.785331468905	wgs
0.82	0.769415425438	wgs
0.83	0.752692841837	wgs
0.84	0.735822313004	wgs
0.85	0.718145244038	wgs
0.86	0.70021523645	wgs
0.87	0.681893889862	wgs
0.88	0.663185976701	wgs
0.89	0.644377842577	wgs
0.90	0.625631750001	wgs
0.91	0.605969351475	wgs
0.92	0.586989409985	wgs
0.93	0.568329221092	wgs
0.94	0.5496690322	wgs
0.95	0.530517283344	wgs
0.96	0.511570748841	wgs
0.97	0.492963056644	wgs
0.98	0.474493764824	wgs
0.99	0.456726019748	wgs
1.00	0.438748287892	wgs
1.01	0.421844352071	wgs
1.02	0.405159947885	wgs
1.03	0.389205725003	wgs
1.04	0.372492686256	wgs
1.05	0.356772312289	wgs
1.06	0.341032848614	wgs
1.07	0.325512916573	wgs
1.08	0.310474999642	wgs
1.09	0.296109994894	wgs
1.10	0.282265184669	wgs
1.11	0.268463326286	wgs
1.12	0.255563456573	wgs
1.13	0.242706538702	wgs
1.14	0.230083469745	wgs
1.15	0.217584483886	wgs
1.16	0.205548423429	wgs
1.17	0.193617356362	wgs
1.18	0.18234011177	wgs
1.19	0.171501930447	wgs
1.20	0.160678066404	wgs
1.21	0.150689377055	wgs
1.22	0.140633873731	wgs
1.23	0.131365820834	wgs
1.24	0.122684776436	wgs
1.25	0.114428478025	wgs
1.26	0.106520566773	wgs
1.27	0.0985076621313	wgs
1.28	0.091406291013	wgs
1.29	0.0841235676754	wgs
1.30	0.0776139774837	wgs
1.31	0.0714670917308	wgs
1.32	0.0656638207095	wgs
